,COMMAND_Sym_Link,url,CMD_MD5SUM,CMD_SHA256SUM,ORIGINAL_FILE_NAME,FILE_NAME,SAMPLE_FLUID_TYPE,BATCH,FULL_REDCAP_ID,,PRIVATE_ID,visit_number,visit_interval,Type,MODE,body_site,fma_body_site,format,visit_id,SAMPLE_PARENT_ID,SAMPLE_PARENT_OSDF_ID,sample_name_id,rand_subject_id,CONSENTED?,interval,sub-study,tags,storage_duration,comment,title,center,sequencing_contact,experiment_type,study,prep_id,md5,size,sha256
592,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC2_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC2_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC2_RPLC_pos.mzXML,Urine_B1_QC2_RPLC_pos.mzXML,#N/A,Urine,B1,QC2,,QC2-,#N/A,#N/A,RPLC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,6ebcd9b90fa1cd8758f65b83a325cfe3,78475207,11bde8de4c376bcc55d71ab94d6ef198d877433da12c5adb20d664950e625dba
748,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2_RPLC_pos.mzXML,Urine_B2_QC2_RPLC_pos.mzXML,#N/A,Urine,B2,QC2,,,#N/A,#N/A,RPLC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,db23acc81bf76838743713a19463f818,75620931,59e209cfb9b58b81bba23547aaa8d69e44af6269540c1b30989e7b41249ac7bb
512,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC2_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC2_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC2_RPLC_pos.mzXML,Plasma_B1_QC2_RPLC_pos.mzXML,#N/A,Plasma,B1,QC2,,QC2-,#N/A,#N/A,RPLC,pos.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,ecfc377f1a16270883f36b67e3ea870d,53407294,7c1a448ceb1a5c5a8066623a0eebd5afcb9c9ff30853661172b1dc16af827066
556,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC2_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC2_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC2_RPLC_pos.mzXML,Plasma_B2_QC2_RPLC_pos.mzXML,#N/A,Plasma,B2,QC2,,QC2-,#N/A,#N/A,RPLC,pos.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,2918c3f0b329e5453a7250e2a5965b9f,62062707,2b4772ddcb5162c4f01f67bb995abe5a856074b11bf1025bd375063610763750
741,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_HILIC_neg.mzXML,Urine_B2_QC2-B1_HILIC_neg.mzXML,#N/A,Urine,B2,QC2-B1,,,#N/A,#N/A,HILIC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,ec3b99a2b9aaf37e1324eba6c4a452d7,40091006,4e7535d9092d818df80287421c6877948252b3857aee0ead3db3333ae4f86958
742,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_HILIC_pos.mzXML,Urine_B2_QC2-B1_HILIC_pos.mzXML,#N/A,Urine,B2,QC2-B1,,,#N/A,#N/A,HILIC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,2caec42e55c45b93d480887f08ac9bd1,46810118,95a5a24c92c00dd5ebe8412dec31d3351a55ba411299e3557b33169f08bbb45b
743,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_RPLC_neg.mzXML,Urine_B2_QC2-B1_RPLC_neg.mzXML,#N/A,Urine,B2,QC2-B1,,,#N/A,#N/A,RPLC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,93813cc44c02920f0af3f4b65bb62d5b,50404129,6843ae32a0b05792cd94451e01152f99ca11348f0cec1f20b49ee3dddf4176ed
744,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC2-B1_RPLC_pos.mzXML,Urine_B2_QC2-B1_RPLC_pos.mzXML,#N/A,Urine,B2,QC2-B1,,,#N/A,#N/A,RPLC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,43043335b68c0b3977318d4311f98df0,77138661,af9e6cd5f769c41fcf28380d43260ee3fabb65c6d90dd59117dde2bec9ca36c7
593,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_HILIC_neg.mzXML,Urine_B1_QC3_HILIC_neg.mzXML,#N/A,Urine,B1,QC3,,QC3-,#N/A,#N/A,HILIC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,3516ec3b7808804def4bba5bdb8d7582,40914753,6e2c1248dc29b157582c4e4fd04ee48bc18c1c3d084535157943c338bc8bd60f
753,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_HILIC_neg.mzXML,Urine_B2_QC3_HILIC_neg.mzXML,#N/A,Urine,B2,QC3,,,#N/A,#N/A,HILIC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,7ccc101107e2ba3e99d2de97e77d5422,40948366,e169fdf1a073ce55e1827253aa9a2cb288bd25f17bf3fafdbbad9250b7c9acba
513,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_HILIC_neg.mzXML,Plasma_B1_QC3_HILIC_neg.mzXML,#N/A,Plasma,B1,QC3,,QC3-,#N/A,#N/A,HILIC,neg.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,ed44aa7fe18be9832a0057b657348047,37297034,32060c05be2aa3e4d11493f9f0f49f36c91f4b4492a36105c98d1f3ec76b1bfd
557,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_HILIC_neg.mzXML,Plasma_B2_QC3_HILIC_neg.mzXML,#N/A,Plasma,B2,QC3,,QC3-,#N/A,#N/A,HILIC,neg.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,b558be17ab376d1be3367a6cec844de6,42939613,f53fd7b72bd57e42c6f733b137e9c29c95515b3ce5b694d7deac959ee88f74fc
594,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_HILIC_pos.mzXML,Urine_B1_QC3_HILIC_pos.mzXML,#N/A,Urine,B1,QC3,,QC3-,#N/A,#N/A,HILIC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,4cab12de0475abe9ba839e387f342aa0,60380048,747afbf144db7b00b6e5a29e476fa99eef0a7955c819a7aac97dc728786bff9c
754,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_HILIC_pos.mzXML,Urine_B2_QC3_HILIC_pos.mzXML,#N/A,Urine,B2,QC3,,,#N/A,#N/A,HILIC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,89d16f371a1167df4ccb0fa43c31a6ca,47908991,22a5aa8185d7c7e554d8a268839d000973c5b1f63a7260df9410858e5d9a1921
514,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_HILIC_pos.mzXML,Plasma_B1_QC3_HILIC_pos.mzXML,#N/A,Plasma,B1,QC3,,QC3-,#N/A,#N/A,HILIC,pos.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,166d35a2d7568bade15d30f1bf174983,54976287,1722716b3520263ebb0e6a26578d077d6d75c482c35b81c6e796514baa0a87a8
558,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_HILIC_pos.mzXML,Plasma_B2_QC3_HILIC_pos.mzXML,#N/A,Plasma,B2,QC3,,QC3-,#N/A,#N/A,HILIC,pos.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,ac1210f80060c6b54ef4b8d2189ee670,50565236,cc5e114edb7213c714d8585971b0cc19152e8f7af3f6070710a1afa7a0b16b01
595,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_RPLC_neg.mzXML,Urine_B1_QC3_RPLC_neg.mzXML,#N/A,Urine,B1,QC3,,QC3-,#N/A,#N/A,RPLC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,a7a1cbdda38f9583b78064f105d396a7,54404258,acb92e772a1dbcb2a540665d87c85db9700bff6319b9465733694a081fc81cd0
755,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_RPLC_neg.mzXML,Urine_B2_QC3_RPLC_neg.mzXML,#N/A,Urine,B2,QC3,,,#N/A,#N/A,RPLC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,a1f6bb75b4fc70e6a29d110c2af73153,49865625,e308b643650838988428c5089aedadb765f6ead65ab33b1fe9848c26e78b0db3
515,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_RPLC_neg.mzXML,Plasma_B1_QC3_RPLC_neg.mzXML,#N/A,Plasma,B1,QC3,,QC3-,#N/A,#N/A,RPLC,neg.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,5fb32b3afc183f24c3aa80cdc00ae147,42720714,ed671402012905614de364a616a69382dc054f7712ebcdb294f84c3cf2b4e90b
559,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_RPLC_neg.mzXML,Plasma_B2_QC3_RPLC_neg.mzXML,#N/A,Plasma,B2,QC3,,QC3-,#N/A,#N/A,RPLC,neg.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,2f7c28364bd05c2eb69fda2318400999,48528618,85aca56668a75bd2caf323e3106aa46e79c24c13f5bf6a0c633ee27d3e1f2a7b
596,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC3_RPLC_pos.mzXML,Urine_B1_QC3_RPLC_pos.mzXML,#N/A,Urine,B1,QC3,,QC3-,#N/A,#N/A,RPLC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,605d962435d71d7996b39ad07d8d1ee4,77313313,30f3e6c62672b1396106ac9cbbe6fca198a8911b7a414e2db361fd5114350888
756,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3_RPLC_pos.mzXML,Urine_B2_QC3_RPLC_pos.mzXML,#N/A,Urine,B2,QC3,,,#N/A,#N/A,RPLC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,a0f73b5e68820c2a7a1919ec7fdcc800,73347062,4e26034b851082e20de7602bc9db447e727bb9a74a4907b20b4abff46eb3df6b
516,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC3_RPLC_pos.mzXML,Plasma_B1_QC3_RPLC_pos.mzXML,#N/A,Plasma,B1,QC3,,QC3-,#N/A,#N/A,RPLC,pos.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,df3417c89c7b8c8b10d7d277607fa133,54678653,adc2ce863ae871c9f1a891105ad572fb3bee9bd0db4ace3b15d69138531a5859
560,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC3_RPLC_pos.mzXML,Plasma_B2_QC3_RPLC_pos.mzXML,#N/A,Plasma,B2,QC3,,QC3-,#N/A,#N/A,RPLC,pos.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,aa6be357efc57e5185aae38c1f4b9cd7,57275691,11c840fd959febadc777a27ce7039f0f2a76b7987f5bd127bfbdcc097c6ccb54
749,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_HILIC_neg.mzXML,Urine_B2_QC3-B1_HILIC_neg.mzXML,#N/A,Urine,B2,QC3-B1,,,#N/A,#N/A,HILIC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,e95d44caab5ad7ebef1cd3d7f914b9ab,39646144,9b282ad23a8b29570075b56b8f39de9514c4c1eb2a20f64057be09c48464ece3
750,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_HILIC_pos.mzXML,Urine_B2_QC3-B1_HILIC_pos.mzXML,#N/A,Urine,B2,QC3-B1,,,#N/A,#N/A,HILIC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,460e0cf53ce2f055e28c141c825275c2,46682479,45f52ec4a2589f961f022d6f99ce8ebf567654da91c352e2ee15d17625ca6a73
751,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_RPLC_neg.mzXML,Urine_B2_QC3-B1_RPLC_neg.mzXML,#N/A,Urine,B2,QC3-B1,,,#N/A,#N/A,RPLC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,7c13d69ec69e531005fa19d962c76b8d,50899021,0d2330b856474c328b357981e5461ff55f27405fd760c3a85e95982c3be9caa7
752,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC3-B1_RPLC_pos.mzXML,Urine_B2_QC3-B1_RPLC_pos.mzXML,#N/A,Urine,B2,QC3-B1,,,#N/A,#N/A,RPLC,pos,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,b6e89257b3a602dc8fbb2f962c36ffac,75669611,5ecbe4d553eedb1da2f85479b4eb06e7691987dade38322e66e91f60f9d487f6
597,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC4_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC4_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_QC4_HILIC_neg.mzXML,Urine_B1_QC4_HILIC_neg.mzXML,#N/A,Urine,B1,QC4,,QC4-,#N/A,#N/A,HILIC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,f6d120803feeab75a937f371853ba970,39996044,0cc19747bb516e6fafcbd9ce149f41b894f4fbed72412edee7a23894a759ac8b
761,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC4_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC4_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B2_QC4_HILIC_neg.mzXML,Urine_B2_QC4_HILIC_neg.mzXML,#N/A,Urine,B2,QC4,,,#N/A,#N/A,HILIC,neg,urinary_tract,FMA:326482,mzXML,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,f03ac85c331c637b1537abce7c603f8b,40323802,6b659f98dac29a216394dac7fb442e3c7b0c1980985266d0870c138523c947ae
517,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC4_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC4_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_QC4_HILIC_neg.mzXML,Plasma_B1_QC4_HILIC_neg.mzXML,#N/A,Plasma,B1,QC4,,QC4-,#N/A,#N/A,HILIC,neg.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,779cd2dca1889966c1e33f6fd3e75e2d,37288028,8b2fecbb47f4a2038a639958d3c6a2ac8ceee64493cce2523b8ad0260f033041
561,#N/A,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC4_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC4_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B2_QC4_HILIC_neg.mzXML,Plasma_B2_QC4_HILIC_neg.mzXML,#N/A,Plasma,B2,QC4,,QC4-,#N/A,#N/A,HILIC,neg.mzXML,blood,FMA:7842,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,37dfb7969c2074da19cf69b0244a0583,42942458,23527f1b653d183692b65d1ab2438d0a30e13897b3028d911f6cf7c409d619cd
